index,target
296,57.06400538532302
297,61.73449814451469
298,60.69896113525988
299,63.96855852947569
300,59.80968193328003
301,60.921899649477616
302,59.06067378057735
303,59.22113039360681
304,59.897803139929664
305,57.59449560600293
306,56.867635809320895
307,65.00100092446029
308,64.29862113292326
309,63.681369022338565
310,64.30324978477479
311,72.73003737681735
312,65.93594606256973
313,70.79221057832835
314,70.50015904877283
315,71.70353064108993
316,75.57059634844703
317,74.67907711765291
318,81.24467587190638
319,79.02735680347908
320,82.7793573215376
321,80.19346568110235
322,78.92402526337786
323,82.29282168299481
324,82.62350189815982
325,78.61214496421975
326,76.69891169744767
327,80.85174371977229
328,73.19793723028636
329,77.87261404781705
330,74.94746627779753
331,71.45779501545162
332,69.29143992363463
333,71.47516001377159
334,70.12618507085257
335,69.03341227532415
336,69.41982656040241
337,64.12867901789781
338,63.94444689310436
339,64.44355199532961
340,63.967937397503725
341,67.06887254722352
342,62.172133467408116
343,65.61242935967597
344,67.46461603935468
345,67.46299200705994
346,67.21050030807254
347,74.35366304380416
348,73.92956272234893
349,74.88557736427013
350,72.25574112085894
351,75.2955002186014
352,78.14429701861968
353,77.90032748144773
354,81.71610842503296
355,84.94794114750515
356,80.70630948408065
357,87.52924522791615
358,87.51932441443313
359,83.82115652967694
360,85.45795151826131
361,85.95819969708016
362,82.84424982091127
363,83.95241573364021
364,90.34950697570521
365,84.14044424801716
366,85.32866784321082
367,85.52056143352202
368,79.65681880173139
369,82.84500959892718
370,76.90072642070368
371,79.85842604100489
372,76.78478962975957
373,72.91954576194718
374,75.93164596726247
375,73.7912425171055
376,75.62328833955138
377,71.67984404155986
378,70.73989985595352
379,72.54439572661985
380,78.05687845297075
381,73.45250255943036
382,75.91476358486206
383,73.51152370047446
384,75.91281827508885
385,75.63841739649513
386,74.75268677445992
387,79.38453649806961
388,79.1387047088486
389,80.30751068693301
390,82.52194763770578
391,85.61877839051735
392,83.62622877696909
393,87.3002388442216
394,89.80654206966584
395,89.07035371675723
396,91.76131129281283
397,93.51616258155538
398,92.43046858663253
399,91.97780189770343
400,92.40765907462476
401,95.71262418241066
402,94.59975382779844
403,93.6250743217676
404,95.07074739149378
405,90.80003896304187
406,88.12666868919283
407,88.87473716529833
408,87.71853708860962
409,81.16132729051016
410,88.8787566716028
411,83.65138222406574
412,84.29719122335052
413,79.45415567951457
414,81.58279821751225
415,78.16852888611659
416,76.45247498976495
417,76.67216746203235
418,79.19251045959246
419,77.97763341692331
420,80.50187824026378
421,79.26694402679952
422,79.46321187295621
423,78.9301324767476
424,79.55698597018959
425,81.46892638430641
426,82.44043242636003
427,83.78327000987089
428,85.47868625021133
429,86.95140122294005
430,88.06852122237025
431,95.31577034051226
432,93.83974467225126
433,93.40976797939392
434,95.35227363627199
435,98.14605865861844
436,99.67828134874723
437,96.40992085354864
438,99.85926197294684
439,99.43576432157309
440,99.83821413906433
441,101.78126293463735
442,95.54358491347205
443,98.99248423511082
444,97.03794384830681
445,93.43425709148572
446,93.26047875105613
447,95.04319538032158
448,93.43159738104559
449,88.69923103650675
450,88.75328559268911
451,88.98466050750652
452,84.67976887508962
453,84.20914426925431
454,88.15528211250974
455,87.35348589595884
456,81.39473896098829
457,81.73166338899544
458,82.47010010232407
459,85.55711207359599
460,84.83707372143775
461,82.51869584972086
462,85.2550054120813
463,88.69189468445927
464,89.01810142937009
465,88.28178229479272
466,90.78511024162593
467,92.31595772582651
468,92.81697121622088
469,98.89954775895991
470,99.09519164527916
471,98.29779594887763
472,102.61290822729234
473,101.57403715456911
474,101.36156864784812
475,104.22764706711385
476,106.95028176405424
477,104.83319872243014
478,104.4622567834219
479,104.48058235096202
480,108.52428790868912
481,105.85642569667921
482,100.94666350151641
483,101.05903803116517
484,101.76490354675703
485,97.94461398836317
486,99.78792757643545
487,100.75197198325114
488,100.34206953915908
489,97.32512781384526
490,95.89571344108323
491,93.8742325939357
492,93.12587804339171
493,88.17258684537806
494,93.14145926332338
495,90.25124210060586
496,90.18321655943346
497,92.20229105427717
498,89.97023815544145
499,90.44883045951039
500,88.51791977647282
501,91.08821763616587
502,94.10101386290734
503,94.37527185919372
504,94.82903159392629
505,98.43347114592054
506,100.10628214679426
507,97.73013271870067
508,108.26289243811696
509,102.73594007589958
510,106.9138906576448
511,105.94333757900328
512,108.42626290674401
513,111.53916866152721
514,107.95867586440076
515,114.4874394504139
516,111.68416100138268
517,105.74903337626871
518,110.06385642537155
519,111.45115455281928
520,114.89792310638114
521,116.05581831768706
522,113.85263824826895
523,105.65547054937572
524,109.82390869033273
525,106.46220561244502
526,107.37258335783731
527,102.15016051178033
528,98.52928203715254
529,98.84047030070249
530,101.12434078754048
531,99.46270780235852
532,98.54465215422815
533,97.82853628288449
534,96.05874803031223
535,92.8097784276267
536,93.78040566475718
537,96.0921742253783
538,97.6074675647693
539,100.24339789204664
540,99.38724447139478
541,96.60296020669969
542,102.45380919428118
543,105.19268343716615
544,105.46133807777964
545,106.86764433059254
546,104.25290568993888
547,108.82070095937526
548,110.50556849576618
549,112.24243610617438
550,114.61098349532553
551,115.3762693335775
552,113.78933420429568
553,117.21675799527722
554,118.58126801783544
555,119.89343845254344
556,117.8639003142538
557,118.31517372300418
558,117.07704383678156
559,118.10786456789918
560,115.00234950699259
561,114.53273877824064
562,114.75464518505949
563,117.83544126402083
564,112.13913987229296
565,108.93492198850146
566,112.32705683111249
567,110.74109118343831
568,107.0252816422909
569,100.90136185480036
570,106.17740920449882
571,107.6440597195605
572,103.29777051256102
573,99.54209548786602
574,99.36072077589024
575,101.91476478408534
576,99.13645333621153
577,101.14455217540382
578,103.49206990052741
579,105.81137266413567
580,107.45952108349789
581,109.31689286442906
582,109.58838527345358
583,111.40744701835165
584,110.23325578244474
585,111.33643662352549
586,112.40988098347216
587,117.64320651824876
588,121.64336139462328
589,120.35846972720292
590,118.72358472693452
591,121.22074052811348
592,124.72712518413609
593,121.85377568402873
594,123.89050941036561
595,124.7224276795392
596,127.71585971570593
597,124.08573729155563
598,119.7664229960281
599,122.2261257897598
600,117.63600011956734
601,115.10239049388683
602,120.57997009664386
603,115.43933827968374
604,119.46146620785822
605,114.77295627658522
606,117.23034219949884
607,111.83439691387271
608,111.25352045553458
609,109.64608025466441
610,110.61910117938946
611,110.71825624541476
612,107.14778974696611
613,109.63292737565328
614,105.48889081588644
615,113.019194944718
616,110.51085932320629
617,109.87600785344094
618,112.72097059767765
619,111.75525054488244
620,117.86027280470088
621,113.93421475505477
622,117.31480902269912
623,117.84676178758525
624,120.48405026337561
625,121.42298005299838
626,121.84925836385206
627,127.42097851231435
628,120.73143517858769
629,123.50517543758781
630,133.21401028504135
631,126.97949027761297
632,131.13943434186032
633,129.88467688765152
634,133.30104214550545
635,129.67973252959393
636,127.93426035345665
637,128.9142087752234
638,131.53898598970454
639,127.1477194678976
640,126.49087433035038
641,123.63220928136509
642,129.14707395303287
643,123.69673975574065
644,120.81298892637876
645,119.80941697448982
646,115.32356468789078
647,118.67864331933431
648,117.93291055221177
649,118.28796451238335
650,114.96772555740397
651,117.36531141074782
652,113.42762657970046
653,116.4897805654983
654,114.43509450331842
655,115.28083084249909
656,114.50657558156054
657,119.0030515129854
658,120.47030486733877
659,121.73159946999058
660,119.79295323426336
661,122.901932805935
662,125.66752034912807
663,124.11948511821396
664,126.63075598396735
665,131.8923183470839
666,129.96482963405904
667,133.2698340741759
668,132.33520258268481
669,132.12902025935728
670,134.11053015337416
671,137.95864589732935
672,134.95796604126352
673,138.02325384014915
674,138.3546452776315
675,140.00812994145704
676,134.6377578597471
677,134.7379321810741
678,131.48709058626216
679,137.27168134619308
680,132.9879190442656
681,131.76478182951112
682,128.1113986297201
683,129.2823492518399
684,123.35455154649429
685,127.11833099377414
686,122.13899563611982
687,124.57969468306322
688,124.27644433655244
689,123.81606460238133
690,119.44138496755195
691,120.9208400192121
692,120.20959021889155
693,122.16687924702947
694,121.3397621237448
695,122.47399940725823
696,125.2277523956536
697,126.3784201645613
698,124.86041500527698
699,130.03644481934586
700,132.51752566392787
701,126.64411509278578
702,131.14451611096553
703,134.53810375523628
704,139.1751483790934
705,135.8971560098277
706,141.1174111796056
707,137.7529769428424
708,143.11733862724748
709,145.4445027834693
710,141.6780245515427
711,144.32742910590605
712,142.38506378648574
713,144.07134091288285
714,143.50906472698225
715,140.01431351756648
716,139.9202281397434
717,136.4034253011778
718,140.44400056060974
719,138.1736324422371
720,134.80919718726594
721,137.18853777772583
722,138.49079766278484
723,129.06926653021492
724,136.65126803646393
725,129.57604153613948
726,128.34416633132628
727,132.73679527953192
728,133.56494975941044
729,128.55265777877815
730,123.4285305359503
731,128.1269836600205
732,128.4300768976129
733,133.3600665739712
734,125.58609208477469
735,132.84290825585444
736,132.98612405423663
737,130.95595187977926
738,134.30852739998645
739,135.5465800430513
740,134.88755446528145
741,139.06874422434078
742,140.15440366745156
743,141.07470479791237
744,141.81590928860913
745,145.97739891672023
746,145.56072725884832
747,147.3926262947119
748,148.18901089846668
749,146.96440689586896
750,148.19630014068522
751,149.3079286486803
752,150.0570669851416
753,147.1785999854652
754,146.8636923325467
755,146.62526253027832
756,147.96708301518595
757,143.34213345577353
758,143.5721326563438
759,142.76145718571348
760,140.62078304046923
761,140.94153587865887
762,141.38801106837892
763,138.6474441229546
764,135.4445655161688
765,135.839174115838
766,135.3311634683888
767,136.2642600186946
768,134.95528870638168
769,135.12825648777664
770,133.71395398423869
771,133.70614058224777
772,136.16137718426992
773,137.20036841606375
774,134.89939455230893
775,140.80895824374605
776,140.06135363331305
777,142.1099469053587
778,140.87808228326676
779,143.960015349093
780,143.78295197819665
781,148.43650666305192
782,148.7869098707116
783,151.58038478420048
784,152.04445777144213
785,153.27620192808587
786,148.1930109961673
787,150.32880254986569
788,155.76899757044157
789,156.93331410478592
790,157.1185202953152
791,155.55877921094438
792,156.18930038232358
793,155.42942171245534
794,157.79140516596308
795,152.28136830094314
796,153.07252657159805
797,150.25286131085974
798,154.9552910984453
799,152.12930925425573
800,148.3921522037494
801,148.39059565833585
802,144.40502578695782
803,144.3634020252702
804,143.93310802603065
805,138.9619447226996
806,140.6489239730601
807,140.35449767275438
808,141.3031842316482
809,139.95303690330388
810,142.2644494607489
811,141.65119042113508
812,143.1314578217034
813,139.77340701747855
814,145.55431994288713
815,148.63939179959758
816,146.65073151055446
817,150.6181714360438
818,149.4936428736887
819,153.83578629076527
820,155.91986771295717
821,154.60257342645704
822,155.6070277542655
823,153.64473448476164
824,162.85165969825488
825,155.62428249016523
826,162.7178740318197
827,161.546423365757
828,160.5232336089982
829,160.34629845523745
830,158.44505116364627
831,162.08057862210825
832,159.55420403064585
833,155.03236026797398
834,158.6680104260801
835,160.81103683267372
836,156.3464276565546
837,155.79793265265974
838,153.13709933234176
839,153.2442369137438
840,154.45051124669757
841,149.7814043073936
842,152.62918993323737
843,148.07186605993843
844,147.26295511161382
845,148.7978270377306
846,150.52856212557865
847,145.8623090354518
848,148.17019070848792
849,146.4058592615676
850,148.2740390433363
851,149.0337044177463
852,150.75668628771322
853,148.3827690138774
854,149.19264674635903
855,153.74048265215734
856,154.88691548028274
857,155.0726615320824
858,154.36028520210084
859,159.41946305887222
860,162.756938633149
861,162.16052605644518
862,166.90525100386282
863,163.70956186651838
864,166.48717517333566
865,165.47503126212925
866,165.3911539404527
867,164.6905815979616
868,169.42110439828366
869,168.2786119214261
870,171.39964865433927
871,166.77451831931543
872,165.5339556002452
873,166.77311287262037
874,165.3925940884242
875,165.73517394691052
876,161.0417082639072
877,164.79966136170708
878,159.60324572326087
879,161.1060021019551
880,160.66177428922532
881,154.17723267973707
882,155.07692940451744
883,150.44120857403672
884,153.61957625671195
885,152.31843763645224
886,154.40102298647824
887,152.41296547300377
888,149.88994495948623
889,152.56984390300806
890,153.78956255693853
891,156.75725765257098
892,157.8600764050216
893,159.4169357207518
894,158.70482806095654
895,163.48367742239546
896,161.74652511951317
897,163.68557712652955
898,164.63921191867874
899,164.89108626526166
900,165.04482324211665
901,170.20252484358315
902,171.44185674031831
903,171.5423347520327
904,170.3253763834296
905,175.24492852554724
906,171.67962002521125
907,176.48811612578018
908,174.982467465136
909,174.46202002732954
910,175.20016799232698
911,171.44500894924295
912,175.282013625934
913,169.1743143025534
914,168.02481928351202
915,167.8176564731089
916,166.3415692088383
917,167.04603280856375
918,162.3483690035365
919,164.36092421602015
920,161.37984144698115
921,163.12181368415474
922,160.9989843137825
923,158.54112060844253
924,154.6148101988005
925,159.5653856412339
926,156.97172837872174
927,159.5124199898844
928,159.45610681238935
929,163.62054691829485
930,160.52760042636763
931,165.63802671755775
932,164.14488736392082
933,165.22746665777382
934,165.70230667836955
935,168.50763926240623
936,169.14946444644647
937,170.60466522380426
938,176.1936093818182
939,173.99838538468913
940,173.58605811011316
941,177.4174549060617
942,175.36387136044377
943,178.47514983335498
944,182.061213686295
945,176.8666389965366
946,178.23538935303995
947,180.92770598537754
948,180.0467965913637
949,177.74082305611276
950,176.94661944500982
951,175.4788732549771
952,175.63786471639958
953,177.22951387554608
954,175.00030517147766
955,172.5421368895568
956,174.31685308084815
957,173.51374298696854
958,166.71884663368078
959,166.43670243097594
960,171.86653017428657
961,166.46485595064908
962,166.67100883321237
963,164.45939546220208
964,167.28223978463595
965,170.67055019299605
966,164.16736085240223
967,171.8075749796613
968,166.61597259169986
969,167.04997213287797
970,166.95973140185382
971,171.53115613989775
972,170.34404662001086
973,173.20905580958862
974,173.65159027325197
975,178.0514497009336
976,177.79521812601968
977,175.66973736070761
978,177.2238968844974
979,183.31108384781353
980,182.82515842821732
981,185.43296729512323
982,183.79020707834619
983,182.15974373406644
984,186.46440905717273
985,191.22997762413877
986,190.85316093396347
987,184.69030089632363
988,183.90462820424233
989,187.90492912692883
990,186.04380511342845
991,184.68835401503185
992,180.39238449775422
993,182.05614497271606
994,178.6279960194468
995,180.39046090537184
996,174.22568433252852
997,174.90361892948525
998,172.12629225726107
999,172.20625750229624
1000,171.75167662252292
1001,171.38387274744096
1002,173.09698543667028
1003,172.1023835152864
1004,173.98433146551145
1005,168.43793655131705
1006,169.50943981742367
1007,171.0452756737248
1008,172.09051194251276
1009,174.02914812617897
1010,176.32054699895767
1011,178.95457074948726
1012,178.1262045996999
1013,179.36545789323816
1014,175.92192855420961
1015,184.4036221730661
1016,185.52649267020158
1017,183.7600684597531
1018,184.24932343870742
1019,188.6110580051186
1020,186.30275772709783
1021,188.73106287312865
1022,189.75839513350564
1023,192.62700014155146
1024,194.1345811221822
1025,195.27716205914072
1026,194.98574725973725
1027,193.14444441092095
1028,188.15116841822532
1029,189.4989826106735
1030,192.12430944782668
1031,186.62627895310249
1032,190.39494536819018
1033,185.47787690520997
1034,182.34411567245775
1035,184.18394788236355
1036,179.96056446020793
1037,180.51046491163632
1038,183.00807276016454
1039,181.30917343369288
1040,178.92980192348588
1041,178.35606616648798
1042,179.06919456857406
1043,176.98557844613632
1044,180.96220756440948
1045,180.82005840838661
1046,178.23975288440306
1047,177.06204024606225
1048,177.6971710484294
1049,182.59243816489257
1050,186.69181107042232
1051,187.73828278975074
1052,188.3009123237642
1053,188.2928147402361
1054,187.65897174617805
1055,192.3286704343657
1056,192.65081506610179
1057,195.66034352953437
1058,194.53593766350082
1059,195.17552555821774
1060,197.99769948066864
1061,200.48725621900192
1062,197.90613061900154
1063,198.73745125470944
1064,199.99824258541904
1065,201.99474437233098
1066,195.89247424750636
1067,197.89899992200205
1068,195.13776895629286
1069,196.5013956076452
1070,199.29922883539598
1071,193.44363351048048
1072,190.5386827853023
1073,189.3027948736185
1074,188.90752909749506
1075,191.04258629771402
1076,189.16728977669544
1077,185.12995249242172
1078,185.08572952449384
1079,182.18092368204884
1080,186.41400664756705
1081,185.4759847942971
1082,184.12777337477922
1083,186.48621111942376
1084,186.3342410311236
1085,184.27608230062825
1086,187.44671783151637
1087,184.27126629656402
1088,192.34916373203652
1089,192.10357867433788
1090,192.47438533546745
1091,188.69653255821234
1092,190.5148306955772
1093,193.7371333685834
1094,199.95787871773092
1095,196.26836539833369
1096,197.6078194534432
1097,198.68815585140814
1098,203.87082555153978
1099,205.35462396180603
1100,203.73418376908452
1101,202.47436177387397
1102,206.35520849438038
1103,206.79405348654586
1104,208.87129799502267
1105,206.05086445303402
1106,200.40899801406712
1107,201.51680332089876
1108,203.2058733182742
1109,199.4963307738171
1110,201.39832285687814
1111,198.3980024886371
1112,197.86026285143447
1113,199.2390252386988
1114,195.96241338064632
1115,196.70712224450878
1116,191.40238716455167
1117,193.42606822488585
1118,191.91946482555548
1119,188.8376498293263
1120,193.5844960865155
1121,187.25739464213385
1122,192.17271926613353
1123,190.36662616469695
1124,192.87077259986634
1125,190.94855948852117
1126,196.87731564967143
1127,192.28233327501334
1128,195.78846115078593
1129,199.24402076090934
1130,197.7772551446169
1131,203.28366148768015
1132,198.3889233103684
1133,202.2692633477088
1134,206.4175848240977
1135,206.92590859858345
1136,207.60398098652433
1137,206.61894099176706
1138,208.5522412620162
1139,208.948156933296
1140,212.7878448432531
1141,211.63680722606026
1142,210.16865533332145
1143,210.99454114143964
1144,210.68431716203477
1145,212.42719868927293
1146,209.48288660914193
1147,209.4717050699654
1148,207.20771865741497
1149,203.933529538763
1150,205.31652488733909
1151,204.7837086019022
1152,200.640464997628
1153,202.00237240011256
1154,201.34930599980177
1155,198.6408441736311
1156,197.81680082148165
1157,198.4164443899566
1158,195.24787455254975
1159,199.01280620677457
1160,198.5679684093121
1161,195.50679051344943
1162,199.07469048341216
1163,196.85500863037697
1164,199.63154950290317
1165,198.644266158466
1166,200.03762946499103
1167,201.48801962444773
1168,204.30021727219963
1169,206.09412847429158
1170,206.40528108324816
1171,209.50606272023194
1172,210.54360139263116
1173,210.00757412065272
1174,212.38559563081427
1175,216.66613881964435
1176,217.33892805158263
1177,215.84867208016402
1178,215.77621933993228
1179,218.23603802393126
1180,220.66542542755798
1181,217.0828937511926
1182,219.5058138668121
1183,218.02540510445746
1184,221.3640042224659
1185,215.19916800493394
1186,216.7135728596204
1187,215.81539510783156
1188,213.02956784697074
1189,212.10631595075677
1190,210.88929867922954
1191,209.269291296296
1192,207.08550986765317
1193,207.86725359637327
1194,205.361132979527
1195,204.63240340738835
1196,206.91577020944743
1197,207.75964052063833
1198,201.4525825547708
1199,202.60380919267035
1200,200.78458922490321
1201,204.49425923590462
1202,206.5592130936868
1203,205.22849054941847
1204,203.97954208848782
1205,211.3911051332324
1206,208.71257855190606
1207,210.28087311903508
1208,210.09880054387966
1209,215.73926994474266
1210,212.57088007377342
1211,215.18819592868772
1212,218.8917441683882
1213,220.21841108647442
1214,221.09093242250762
1215,220.05698404961757
1216,223.0809957052773
1217,223.05771738918673
1218,223.9284932720929
1219,226.14423162776077
1220,223.67193242671723
1221,224.4771602372497
1222,223.58137437488202
1223,222.8258952807814
1224,223.3595917267798
1225,220.85956970941746
1226,219.13687679136842
1227,218.2591801153887
1228,218.43877187746327
1229,216.5524280024756
1230,211.64372621329474
1231,212.54598917131398
1232,213.31047549930483
1233,211.21212157652963
1234,211.01123699338262
1235,211.9322874192971
1236,208.59675159503567
1237,206.6986934078274
1238,213.12383359188559
1239,210.13347051070713
1240,208.34673687190326
1241,211.21816222303025
1242,208.54737749266076
1243,212.82446646614937
1244,213.39483089493731
1245,213.97340802918944
1246,217.19760989947315
1247,220.1113941465798
1248,219.50492557982918
1249,220.67073665605395
1250,223.87899894091873
1251,225.82102183328055
1252,226.62530056644204
1253,227.6200207500789
1254,232.86691050840398
1255,228.50373143798973
1256,230.3169171170953
1257,232.22022052567263
1258,232.1706522158359
1259,230.0742434271475
1260,227.55686874988456
1261,228.21787201079243
1262,225.18587409298658
1263,227.78201478693657
1264,228.06396309119532
1265,224.8929608241439
1266,224.69102711447007
1267,221.2960702932566
1268,220.84326046652262
1269,220.0702415824044
1270,219.01267238925064
1271,218.9421366460637
1272,217.4443889752008
1273,218.51221356097727
1274,217.27637841616325
1275,214.97838605973112
1276,212.7411904930917
1277,219.8395648143028
1278,217.08308237622347
1279,213.6440183804613
1280,215.902352740568
1281,214.09045219827794
1282,218.11395530426458
1283,217.2180645363572
1284,219.2517749449642
1285,222.45580963285556
1286,225.3772542260326
1287,224.07140769850662
1288,227.40004285345307
1289,229.42838191032303
1290,229.03697801461638
1291,234.7095860668135
1292,230.7810070615305
1293,233.6959544269549
1294,233.00227844098833
1295,236.36833430594098
1296,234.00095847690307
1297,237.44760584946434
1298,240.63531980581388
1299,237.93288121998276
1300,236.1596678370761
1301,233.87780134747317
1302,234.10140771945927
1303,235.52625037148223
1304,230.85226547874257
1305,228.61401748128296
1306,231.38899106641094
1307,229.49436342177677
1308,227.40193782402403
1309,226.7888901156775
1310,220.28998125586742
1311,224.47592476938476
1312,225.07387358092222
1313,224.2474707167377
1314,222.6828691380616
1315,219.91614663578358
1316,224.37272122527284
1317,225.56694989455391
1318,221.75674138475048
1319,222.88461519438752
1320,224.92086393905288
1321,220.70590487627572
1322,229.04096647906863
1323,225.17040203832974
1324,228.02078681960919
1325,230.60533720948874
1326,234.14150898921898
1327,232.84178745846143
1328,239.33077488181465
1329,239.82460992540436
1330,238.3639553251672
1331,237.33712847500647
1332,240.7307241385254
1333,240.60105883696204
1334,240.17199373090372
1335,239.34777624998387
1336,246.3757947479435
1337,239.92150676257535
1338,240.98602181664427
1339,243.62236245353517
1340,247.2876765553462
1341,241.47446903514899
1342,239.71063124349075
1343,239.26952663694294
1344,234.21148071538664
1345,235.1259483284132
1346,231.497393016264
1347,231.80820754251405
1348,232.58516166201443
1349,228.20409435000056
1350,229.4220649522466
1351,228.71783378019438
1352,226.9670823413793
1353,225.0819490464944
1354,226.46251520668088
1355,226.21380346009678
1356,230.63974793784828
1357,226.92340477295173
1358,229.54544773981576
1359,234.05689795354945
1360,231.67585489774578
1361,233.7555217015949
1362,234.97940242199024
1363,234.0329057340584
